"subject" "activity" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroMag-std()" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAccMag-mean()" "tGravityAccMag-std()"
"11" 2 "WALKING_DOWNSTAIRS" 0.0108772609354167 0.00246008471111111 -0.0396328248458333 -0.00832682186458333 0.0114969297444444 -0.0141057004395833 -0.143763428934783 -0.116996200963265 -0.0989444297612245 -0.0208065956041667 -0.0551231235244444 -0.0819851895583333 -0.0510401561666667 -0.0672153059577778 -0.0666571354583333 -0.151008446471739 -0.162321155265306 -0.109297272514286 -0.120583492458333 -0.0973511006933333 -0.0812634985441304 -0.138838961291667 -0.143528555166667 -0.109113158979167 -0.181014449263265 -0.17459385693913 -0.155745178644444 -0.115971805673333 -0.164713231638776 -0.1260675323375 -0.0751700534145833 -0.103021961122222 -0.1202553396125 -0.119984759133333 -0.127680647411111 -0.123045418625 -0.111120451073913 -0.0999912937877551 -0.0851663323346939 -0.103731131708333 -0.11137643305 -0.159497018969388 -0.156291484070612 -0.134948027282609 -0.0581409515977778 -0.09328745489375 -0.0769930096458333 -0.1854366514 -0.188577897974 -0.157540504491489 0.03313489025625 -0.073124976893617 -0.0598116579755556 -0.11736199959 -0.0528268479244444 -0.00315856425625 -0.0171768111041667 -0.155038946838 -0.171021231112 -0.119804388274468 -0.0313608920222222 -0.00811606366875 -0.021451011525 -0.149168375172 -0.129495038052 -0.0935227449531915 0.00119043983333333 -0.131352923478 0.00153846855555555 -0.135193283446 -0.0737683463111111 -0.0563947317729167 -0.0460315349541667 -0.168836560897959 -0.159800234018367 -0.196848536271739 -0.00369630656458333 -0.144544005734
"12" 2 "WALKING_UPSTAIRS" -0.253243284280435 -0.244258938367347 -0.222293590501923 -0.219333874 -0.226384736941667 -0.217307111364706 -0.309777143632653 -0.331433622013462 -0.317500738369565 -0.208231727324444 -0.168179244454167 -0.209846878462745 -0.243312343984 -0.22494845944375 -0.232720256862745 -0.292754095459184 -0.299828624475 -0.319548543456522 -0.161289265897778 -0.181580391229167 -0.305272972669388 -0.163838160192157 -0.153633492622222 -0.324292468773585 -0.128852250955556 -0.166003919958333 -0.293422013 -0.195201951104167 -0.188222413215686 -0.299193887368085 -0.176812963815556 -0.151853560083333 -0.184185092331373 -0.171263278045556 -0.167958606416667 -0.189271975466667 -0.33793595007551 -0.336758524659615 -0.326630696347826 -0.309734882735849 -0.307548952100298 -0.18890777972549 -0.164566362711111 -0.189108122310417 -0.26772184363 -0.278461999373585 -0.224095567865957 -0.209486926501961 -0.219221571914222 -0.230637937395833 -0.248312652891304 -0.308941591125 -0.257993376979592 -0.286116791176471 -0.24233709016 -0.265452429233962 -0.295467262565217 -0.217566995568627 -0.237267570955556 -0.276520259270833 -0.282329771673469 -0.268171575788462 -0.251945372393478 -0.283800389215686 -0.294534603311111 -0.2706346710625 -0.2324644275 -0.254170344333333 -0.22415432677551 -0.305006572509804 -0.296219663468 -0.297862516024528 -0.257272386908936 -0.212012681201961 -0.237033213291111 -0.198397224916667 -0.253021046119231 -0.290765266391111
"13" 3 "LAYING" -0.753145899655738 -0.7275954924375 -0.739323155234375 -0.755646475557377 -0.740744076521875 -0.743081492390625 -0.472096032617778 -0.469663554433333 -0.480904353938333 -0.747292207852459 -0.692111731859375 -0.708192426515625 -0.711954563262295 -0.662488034671875 -0.64619212553125 -0.499126434188889 -0.476640581412698 -0.491945423366667 -0.641062377666129 -0.632389848424615 -0.541530688861905 -0.644095610733846 -0.635294692035484 -0.524907180390476 -0.598231928749194 -0.562398014934375 -0.607307030007937 -0.609859652203077 -0.596405895996923 -0.576502204555 -0.653586721557377 -0.629942733092308 -0.626620586523077 -0.639005124548387 -0.647498287307692 -0.633439646307692 -0.523700990531746 -0.499417059904762 -0.504072300863333 -0.593885118436508 -0.623227865845 -0.541183380123437 -0.527487787868852 -0.485343365059375 -0.664807793155556 -0.673159118973016 -0.681524963838333 -0.4529277950625 -0.4627970408 -0.48075253535625 -0.725793470885246 -0.493161306310938 -0.691256495828125 -0.49468863225532 -0.65886856947619 -0.696359149274444 -0.7054843547 -0.474132540482813 -0.459070413178689 -0.500409122534375 -0.704085925825397 -0.67929319268254 -0.678530074008333 -0.508008877695313 -0.510187390121311 -0.523958158776562 -0.7267397109375 -0.496613949586167 -0.723192976092187 -0.491899988067187 -0.639548784431746 -0.635235726625397 -0.621545739728333 -0.47724431129375 -0.463252810311475 -0.466803881440625 -0.690703685875 -0.501995591004918
"14" 3 "SITTING" -0.4599544882 -0.46042687822449 -0.438472044145455 -0.417998456954545 -0.449671567690408 -0.429791238885455 -0.734233111854167 -0.690861104527273 -0.702319900149091 -0.447809894529091 -0.470780808816327 -0.481318616163636 -0.4924235052 -0.469468377369388 -0.488078131412727 -0.728128144530612 -0.727394723270909 -0.750053847290909 -0.461964464694444 -0.450901086530208 -0.777588397097959 -0.458189763085185 -0.444760412611111 -0.723544215509091 -0.512864975527222 -0.532155081283333 -0.71495651244898 -0.489584092995833 -0.485987461796296 -0.732957003581818 -0.502783461376364 -0.47263017634375 -0.470519349035185 -0.513650903205556 -0.4800526596 -0.44472737170037 -0.77230245594898 -0.751012445345455 -0.770073193989091 -0.667582337836364 -0.682528109218182 -0.530655285351852 -0.562540619574074 -0.592430810927083 -0.633460410869388 -0.569923203357143 -0.608504006732143 -0.58426310885 -0.610724428985926 -0.6450751112875 -0.5464754312 -0.700254939208333 -0.588546002416326 -0.698060594592593 -0.606724020048 -0.60037806235 -0.587296416421429 -0.614303977088889 -0.634836128851852 -0.647976962479167 -0.60394667524 -0.617646675566071 -0.610308699839286 -0.669781627925926 -0.677153002055556 -0.714566078625 -0.476286811925455 -0.711222589148148 -0.513911091967347 -0.662130364055556 -0.661077776612245 -0.619701702763636 -0.636609056807091 -0.586283506551852 -0.56514069837037 -0.585780234752083 -0.525757076267273 -0.710770519916667
"15" 3 "STANDING" -0.572586515296333 -0.609294471253968 -0.637409625218333 -0.6264992559 -0.647838313779365 -0.638430969448333 -0.563612308861538 -0.56444958042459 -0.556649092131148 -0.647852435401667 -0.652517045434921 -0.661281691795 -0.682459985551667 -0.686558889284127 -0.680864737683333 -0.53679987390625 -0.504083891181967 -0.511030023852459 -0.738661533901639 -0.710214051861094 -0.479599114337844 -0.727961603786885 -0.751199999147541 -0.499880811260656 -0.742385134377049 -0.720568862046875 -0.495178611046875 -0.739226085765625 -0.722556272622951 -0.50171662045082 -0.70752263825 -0.701549912247619 -0.70430356645 -0.706369286786667 -0.698106275140625 -0.73636816412623 -0.510537255703125 -0.480084449568852 -0.492286517114754 -0.504789038727869 -0.519020647321311 -0.71944980177377 -0.714325317098361 -0.7313779494375 -0.548807248714063 -0.501795420661667 -0.535628285391667 -0.68537879342623 -0.710918029897705 -0.676285357421875 -0.534782224825 -0.603072158278462 -0.526635960279365 -0.631380725887097 -0.546219955363651 -0.51842886261 -0.514256653688333 -0.663039225 -0.662651024145161 -0.631434617615385 -0.524635291339683 -0.521276201868333 -0.533290403623333 -0.645939462112903 -0.64265058716129 -0.636993721421538 -0.560503295486667 -0.594430994241935 -0.545309539164127 -0.586380530743548 -0.526683360546875 -0.509985076844262 -0.514239344211639 -0.732273989786885 -0.717572949360656 -0.694439278125 -0.550711279216667 -0.658403980603226
"16" 3 "WALKING" -0.202083703742105 -0.225809184288333 -0.222638888238596 -0.236006109964912 -0.22882818888 -0.223581223649123 -0.331878689064516 -0.311247726220339 -0.30295607710678 -0.222141108280702 -0.250947448726667 -0.248398355195965 -0.233061333024561 -0.219360795441667 -0.258135204817544 -0.299702701949677 -0.310517687240678 -0.305845748 -0.259755605605263 -0.261000968783333 -0.249117692834839 -0.276754688719298 -0.283552467401754 -0.249076492482759 -0.299563978735088 -0.314643666281967 -0.244081367691803 -0.281036666873333 -0.294380474245614 -0.252795224167241 -0.231466482026842 -0.252631245475 -0.273724704515789 -0.260250682929825 -0.257144684991667 -0.26177139124386 -0.289890879145161 -0.286982423454237 -0.252022526067797 -0.270692849751724 -0.256856780072414 -0.300764607268966 -0.321449604160345 -0.308197797309836 -0.237987493442623 -0.277002367637931 -0.265628831968966 -0.297406924568966 -0.3181944615 -0.284047696540984 -0.233324885517544 -0.327125768395246 -0.25003488045 -0.343932998275862 -0.247766883259016 -0.250494158358793 -0.263563820256897 -0.298146073793103 -0.329420121848276 -0.3276712046 -0.24549699815082 -0.234913317487931 -0.219778491689474 -0.308544980982759 -0.332811859348276 -0.323260621836066 -0.222409201431579 -0.338027770771186 -0.24107636723 -0.336468113672414 -0.258194049265574 -0.226544137786207 -0.253949479432759 -0.309940243467241 -0.313931686372414 -0.318819903178689 -0.236395021252632 -0.346554253344828
"17" 3 "WALKING_DOWNSTAIRS" -0.217820409801887 -0.247837086571429 -0.25417000782449 -0.249097504536923 -0.247588208795918 -0.224323121979592 -0.18824208175 -0.218256538770833 -0.207757341823529 -0.264291841938462 -0.284672230265306 -0.223593759869388 -0.226697407842308 -0.272302026693878 -0.190312783912245 -0.200735142358333 -0.1954700270125 -0.212145143392157 -0.162337557020962 -0.197593314665306 -0.257863459491667 -0.178803480879167 -0.167913420954902 -0.253995434755102 -0.125672235956863 -0.130363511997917 -0.252006526306122 -0.18887123725 -0.166604502895833 -0.257792174813462 -0.192523079326923 -0.230910713895918 -0.175106334755102 -0.194045790607692 -0.194895730142857 -0.194284516857143 -0.23676310705 -0.235727324577708 -0.256118079823529 -0.247924498238776 -0.215724551880769 -0.13441889864375 -0.129503271954902 -0.145318109791667 -0.302380116373469 -0.28784083626102 -0.282378539578846 -0.14609098675 -0.165566305547059 -0.163811847133333 -0.215578079764151 -0.126429710008333 -0.2758964757742 -0.13911330489375 -0.29337932677551 -0.295301582422449 -0.295704837269231 -0.16414339666875 -0.138033096160784 -0.137160026222917 -0.259767626624286 -0.247392818795918 -0.240816957862962 -0.139401742375 -0.175311360470588 -0.186039789625 -0.249087792902 -0.150912936854902 -0.22571987471 -0.14912012385625 -0.265411037055102 -0.297011594077347 -0.300455388712862 -0.135166339660417 -0.159050248111765 -0.162372963183333 -0.257453927952 -0.1134882092
"18" 3 "WALKING_UPSTAIRS" -0.348094148610526 -0.347358335045902 -0.385853014459016 -0.372240356275862 -0.374858845403279 -0.368280238573771 -0.319457069233333 -0.2680166363 -0.270031188192982 -0.351501771467241 -0.359274023229508 -0.370875189711475 -0.378883818075517 -0.366532564180328 -0.384174091542623 -0.27104157812 -0.30288429395 -0.290858417566667 -0.407595912965517 -0.396202509852459 -0.28885083567 -0.423063988532258 -0.399363884627119 -0.282375549361667 -0.422840897768983 -0.399801644452097 -0.255887790016667 -0.38234561883871 -0.386355196375806 -0.260583501157895 -0.387737669998276 -0.380860589708197 -0.399687061278689 -0.41037210312069 -0.395275789655738 -0.40542324037541 -0.2788222739 -0.265624931476667 -0.280536432449123 -0.279263528961667 -0.296156642196491 -0.405919200940323 -0.36947450920339 -0.357028263183871 -0.262661565415667 -0.245280156821667 -0.224946502061404 -0.362095462530645 -0.346378050016949 -0.336681424903226 -0.324110629347368 -0.329065070359016 -0.295409823166667 -0.310373640106557 -0.267733349976667 -0.285161388576667 -0.292735816094737 -0.350306797921311 -0.320789437793103 -0.303169495890164 -0.29920518375 -0.337662181415 -0.318867041736842 -0.322886082145902 -0.289104069068966 -0.303484091721311 -0.347038719166667 -0.322346168157895 -0.343882301616667 -0.325492866118033 -0.26604764855 -0.294744694715 -0.298226022484211 -0.343001956516129 -0.345730889654237 -0.339117555115968 -0.31143073535 -0.308457308810345
"19" 4 "LAYING" -0.431995424925926 -0.440590845584259 -0.432869079596296 -0.423925618277778 -0.433898133585185 -0.404503946346296 -0.801546174554545 -0.7492909868 -0.774924075752727 -0.420683034685 -0.427529289637037 -0.407869935190556 -0.428190160338889 -0.435691958134389 -0.506684734829074 -0.755293132927273 -0.733740210527273 -0.748914922898182 -0.532981576287037 -0.538614913327778 -0.687025804571429 -0.527432543977778 -0.547173348685185 -0.659375423464286 -0.578716497814815 -0.619431220666667 -0.627624481642857 -0.567083401840741 -0.572527655222222 -0.675970954964286 -0.504587248314815 -0.506979635854074 -0.525326941635185 -0.540913316703704 -0.534432452035185 -0.511823760444444 -0.742215408627273 -0.724644395091071 -0.729583915178571 -0.611242381678571 -0.616937193357143 -0.627845415407407 -0.634817820027778 -0.655563355314815 -0.575450534998036 -0.522700692428571 -0.51059724935 -0.708527048851852 -0.714878562259259 -0.72105838462963 -0.4841299099 -0.813669618436364 -0.472680360476364 -0.79658780562963 -0.525747658421429 -0.488549855714286 -0.487020020764286 -0.73537927687037 -0.771724703703704 -0.758884942314815 -0.472870090482143 -0.479849324832143 -0.483134038708929 -0.796672911783333 -0.824198766944444 -0.798438079481481 -0.441515249962963 -0.831698217690909 -0.452959819256364 -0.766717545145455 -0.586253110339286 -0.569940698928571 -0.561892514394643 -0.652968275555556 -0.664416705835185 -0.687919078981482 -0.490448607732727 -0.805692169074074
"20" 4 "SITTING" -0.607987129211765 -0.611121462823529 -0.6735229018125 -0.684941406172549 -0.701254952019608 -0.721249714447083 -0.45967870717 -0.445709661685102 -0.477255673951923 -0.732532486731373 -0.740851053352941 -0.732870617645833 -0.773520474607843 -0.769537743529412 -0.7850138508125 -0.440270161020846 -0.418499250279592 -0.43228847338791 -0.780726888862745 -0.7647488945 -0.468585314227451 -0.791337039059184 -0.771316171923077 -0.462391789958333 -0.764617661096154 -0.762674224615385 -0.488489490052941 -0.773987931 -0.79313097622449 -0.454173567476471 -0.77516605527451 -0.782809311543137 -0.829947604625 -0.820765610941177 -0.801956425058824 -0.802116810625 -0.454435795740192 -0.43979329588125 -0.429991668792157 -0.460328892614375 -0.438778740026078 -0.724176881183674 -0.757941646981132 -0.704725538901887 -0.469079637331373 -0.498281184085417 -0.492831009392157 -0.618174537504 -0.626989277377359 -0.59937144989434 -0.575379550196078 -0.47484595835 -0.572768154990196 -0.465943639978 -0.518644117137255 -0.508966733333333 -0.527044494480392 -0.572544719352 -0.538036117339623 -0.532652341971698 -0.536177531103922 -0.544142364548125 -0.522679071364706 -0.50068726032 -0.515249359320755 -0.503012622584906 -0.592721404875 -0.485557196888462 -0.600515377058824 -0.476832258302041 -0.440495917333333 -0.491742928504167 -0.477851530852941 -0.64831090778 -0.666515983264151 -0.626300435660377 -0.5848586926875 -0.487460019130189
"21" 4 "STANDING" -0.686294486050847 -0.683556851539286 -0.692432982322034 -0.652450338983051 -0.652452474964286 -0.635356596420339 -0.583947516425926 -0.57217812285614 -0.578925348736842 -0.609596622601695 -0.620965986442857 -0.593857047372881 -0.561455720474576 -0.564119012392857 -0.553297752347458 -0.602256987864815 -0.601727245877193 -0.632543909842105 -0.458146496440678 -0.485493947563636 -0.688642587203704 -0.4719612909 -0.447164799837931 -0.689151414017544 -0.470112713863793 -0.438757611953091 -0.725101191668518 -0.476128882528182 -0.457610580998103 -0.668879225424561 -0.511692084471186 -0.537292100885714 -0.489776490271186 -0.48800310520339 -0.479196158641071 -0.506232062576271 -0.626714563055556 -0.636818922912281 -0.662255244421053 -0.75573223022807 -0.712583277192982 -0.431447581036207 -0.429472048888772 -0.468932723801852 -0.784644161264815 -0.769206869385965 -0.757146821596491 -0.48131021335614 -0.464094481703509 -0.475560153818519 -0.73851455062069 -0.534618664981481 -0.769220231509091 -0.523397407073684 -0.785753500277778 -0.775767340938596 -0.785925635 -0.484944889787018 -0.506602505487719 -0.502038859611111 -0.781497574418182 -0.790250184568966 -0.790449863539655 -0.489025660125491 -0.499230730714035 -0.507030259253704 -0.748544549064068 -0.53606860768421 -0.765023933729091 -0.529775070394561 -0.745307229722222 -0.741824474368421 -0.762491889894737 -0.456830256287719 -0.459831632522807 -0.457846138428889 -0.753463738448276 -0.535436958679123
"22" 4 "WALKING" -0.435643057722581 -0.449086984080645 -0.430166153733871 -0.41854674151129 -0.41459685016129 -0.394834864935484 -0.291771133873333 -0.285991026017333 -0.273059544868333 -0.403346040164516 -0.400933794693548 -0.390909980209677 -0.380848724620968 -0.340023723646774 -0.371939718704839 -0.255295986883333 -0.259754325793333 -0.2553159707 -0.328393645793548 -0.327091265064516 -0.28729571735 -0.326467438866129 -0.321808170217742 -0.282408909561667 -0.294323239358065 -0.281099988946774 -0.300377037066667 -0.306732563725806 -0.321016022637097 -0.293628282848333 -0.36675556601129 -0.379536959193548 -0.363370450645161 -0.36073816506129 -0.33026095958871 -0.322780738064516 -0.261042744183333 -0.274763398536667 -0.283211010956667 -0.293298242923333 -0.308072179383333 -0.301930243803279 -0.285899718098361 -0.279477238286667 -0.349398692966667 -0.366519149901667 -0.3510080707 -0.266076598148333 -0.2697336929 -0.268665863191667 -0.434249536622951 -0.289047911266667 -0.428644114181967 -0.280288222736667 -0.382338128858333 -0.403076234205 -0.401272686920167 -0.278557223515 -0.270431503795 -0.289963402718333 -0.4124175811 -0.42492147411 -0.4336433655 -0.278826313823333 -0.278258229983333 -0.290238897141667 -0.433454487422097 -0.246995663691667 -0.433438277770492 -0.291097445931667 -0.331024976953833 -0.34193035736 -0.337462267466667 -0.285197736631167 -0.295630893005833 -0.295690833214833 -0.445258372659016 -0.268438541271667
"23" 4 "WALKING_DOWNSTAIRS" -0.151752830015556 -0.154531895131111 -0.152538890417778 -0.116286058824444 -0.175935698957778 -0.222532019822222 -0.192625571276596 -0.216652500921277 -0.1786254229 -0.199335081355556 -0.211436534557778 -0.248944632704444 -0.220174943822222 -0.191286711513333 -0.227711736873333 -0.214138185121739 -0.242714223673333 -0.237903168677778 -0.358977174088889 -0.364366658355556 -0.234860706446667 -0.361952737444444 -0.312530175351111 -0.164274120206667 -0.3742999408 -0.364469654022222 -0.178932301511111 -0.334858445355556 -0.3835209472 -0.180585161466667 -0.218599874722222 -0.251669680791111 -0.290051060384444 -0.239446886754 -0.272620771408889 -0.357385188873333 -0.216624008428889 -0.22015509722 -0.218508134404444 -0.2027703 -0.248601147933333 -0.378583531558696 -0.371401512565217 -0.340176930744681 -0.170583858728889 -0.199902170046667 -0.16773967972 -0.377672980853192 -0.351474373297872 -0.354556526638298 -0.0855591359044444 -0.213862931617021 -0.107455365248889 -0.240389655914894 -0.1783301584 -0.1794911194 -0.184316014933333 -0.329293111765957 -0.325797674617021 -0.288512935523872 -0.154250657244444 -0.126142023911111 -0.0941119597044444 -0.288112669 -0.269346960193617 -0.234764588979149 -0.145584075 -0.189840203138511 -0.142167319913333 -0.217021858238298 -0.190854762124444 -0.173167490333333 -0.156862900706667 -0.339186139418085 -0.334741461659574 -0.322082012659574 -0.124999614666667 -0.216196292002128
"24" 4 "WALKING_UPSTAIRS" -0.294540824764706 -0.28563849337037 -0.276122331117647 -0.282434525901961 -0.276173491666667 -0.25857705745098 -0.407057866962963 -0.452493668176471 -0.426845357852941 -0.273719386254902 -0.260974303831481 -0.28507275454902 -0.272827746894118 -0.248951713166667 -0.279362361686274 -0.403696613127273 -0.430087930866038 -0.405689300819811 -0.236991832745098 -0.228599565777778 -0.419737839244821 -0.226681455780392 -0.237971138607843 -0.431598833988679 -0.250421442652941 -0.265060947125926 -0.378775514166071 -0.255006084668519 -0.255798806582353 -0.417097312630943 -0.279613803886274 -0.287918836583333 -0.282393247784314 -0.246727584411765 -0.262978534688889 -0.225112328711765 -0.396340886892857 -0.411118210886792 -0.378682305688679 -0.400558785535849 -0.38408802109434 -0.288650097807451 -0.279070047984314 -0.2696838129 -0.372256704857143 -0.353043969773585 -0.335771045867925 -0.304839376392157 -0.297912009085294 -0.294700581851852 -0.271501952057692 -0.368726688907407 -0.317754947982143 -0.366308841490196 -0.333374782831607 -0.308490477669811 -0.305155454566038 -0.311724357876471 -0.296036721898039 -0.291450725444444 -0.321268788732143 -0.312600171571962 -0.311627533598113 -0.318656238764706 -0.316945255843137 -0.327994578111111 -0.266766798196078 -0.382838968031373 -0.261836728781818 -0.401544918255686 -0.376171217767857 -0.369157609460377 -0.367608744936981 -0.331124603294118 -0.325096795490196 -0.293740502025926 -0.298644840921154 -0.37404071772549
"25" 5 "LAYING" -0.636778737148148 -0.695288926490196 -0.685228950607843 -0.708628008574074 -0.766385448980392 -0.776681929529412 -0.451274026862745 -0.455021949117647 -0.431743035113519 -0.779969530705556 -0.831243483611765 -0.826089565607843 -0.799057544092593 -0.842636335294118 -0.835653866607843 -0.388656169664706 -0.390710029017647 -0.402086142407407 -0.763798611074545 -0.729930852601887 -0.417043421870196 -0.742936361528302 -0.747180071357143 -0.427516646076471 -0.753525567910714 -0.757629089 -0.482589943837255 -0.741950578716981 -0.736223297024528 -0.431541913281482 -0.841776311518519 -0.823958244647059 -0.798155877313726 -0.80048496612963 -0.784945138278431 -0.766935331843137 -0.355300750002549 -0.391154711511765 -0.394401915909259 -0.460608271192353 -0.470845785648148 -0.736704326113208 -0.718320966035714 -0.671649442339623 -0.474120253615686 -0.463214417780392 -0.492794992973889 -0.559030416811321 -0.531928945089286 -0.473479294967925 -0.595460557092593 -0.502752503455769 -0.615380546529412 -0.498659531358491 -0.497291617007843 -0.51255943132549 -0.521295851296296 -0.47675088109434 -0.4771341081125 -0.474772130622642 -0.557857760196078 -0.560033677627451 -0.555558620814815 -0.467330008132075 -0.499073283183929 -0.504629028630189 -0.649080176823529 -0.48595366212 -0.655323521823529 -0.493820655453846 -0.487216441264706 -0.490914077773333 -0.488490630877778 -0.665996544773585 -0.632859438196429 -0.560982293188679 -0.614054166607843 -0.495475949596429
"26" 5 "SITTING" -0.742264652090909 -0.714343425638298 -0.714603780268085 -0.707917717113636 -0.646715883893617 -0.667648004319149 -0.553255613344444 -0.565085862177778 -0.591048347214286 -0.638273029 -0.554562388148936 -0.564697268106383 -0.54822295575 -0.501187521978723 -0.50142506293617 -0.592539625644444 -0.620842398577778 -0.625089574547619 -0.456096185023256 -0.454221865326667 -0.683604004666667 -0.45606741504 -0.475270538492857 -0.701653141333333 -0.461717971159524 -0.380704396302222 -0.747454085424444 -0.443542400922222 -0.463809234533333 -0.694873794142857 -0.473278012711364 -0.460732465238298 -0.454293768342553 -0.433899453340909 -0.459918042595745 -0.443560421361702 -0.670055036615556 -0.675839491444444 -0.676451208619048 -0.778306261622222 -0.762476726761905 -0.433376103664444 -0.43887999972381 -0.443840420913333 -0.837602107111111 -0.838764461777778 -0.829070337142857 -0.458648513848889 -0.499695569621429 -0.493077589966667 -0.72549724227907 -0.444375792202222 -0.760681001648696 -0.446084021193333 -0.793115617555556 -0.814746104066667 -0.800578585092857 -0.501064893055556 -0.495903294447619 -0.473329030222222 -0.789833381111111 -0.801165362515556 -0.782802075833333 -0.471541615003911 -0.45147396092619 -0.419026491331111 -0.730089803659574 -0.468701272119048 -0.737497184255319 -0.460882955377778 -0.792703948577778 -0.845623890222222 -0.839833423452381 -0.433249336888889 -0.448432292292857 -0.456451233171111 -0.754737916356522 -0.457121591571429
"27" 5 "STANDING" -0.460337585002167 -0.383621742251852 -0.398075494407407 -0.422551246827833 -0.438881651290741 -0.4281725989 -0.7674231326 -0.750879731818182 -0.730967154177419 -0.442631265605 -0.469837908211111 -0.472104016111111 -0.475945549193333 -0.498415409054074 -0.497065836646296 -0.756752489621429 -0.770486450517857 -0.707406717887097 -0.50420331993 -0.525971184317037 -0.696879264732143 -0.526327293343518 -0.534189140723333 -0.691433949660714 -0.5734678873 -0.590091031092593 -0.600600105117857 -0.554402146592593 -0.576568397666667 -0.623931307625806 -0.5038133956 -0.513414726305556 -0.49330079612537 -0.490174865701667 -0.511191561022222 -0.536050437246296 -0.7448253922875 -0.735515212214286 -0.68634613615 -0.601852186346429 -0.552999327648387 -0.59675643062963 -0.632219409083333 -0.673992323903704 -0.475577399107143 -0.478820040853571 -0.491132517985484 -0.68966845 -0.697385283 -0.759805860148148 -0.451894302677049 -0.799346173037037 -0.484936841958182 -0.820859853775926 -0.472802639785714 -0.470873572110714 -0.464259440277419 -0.775641129092593 -0.736227272933333 -0.7723962445 -0.477465896239286 -0.485478640798214 -0.481537842135484 -0.782229951740741 -0.772253713833333 -0.806798291018519 -0.478281924651852 -0.746895660154098 -0.437194231068519 -0.809584421277778 -0.516773494721429 -0.5343121963 -0.492679001596774 -0.657573254548148 -0.678370551183333 -0.711554267796296 -0.479282046897636 -0.78896943435
